MLV_ID,Nombre,Precio_Numerico,Score,Opiniones,Ventas_Estimadas,Visitas_10dias,EnvioGratis,Vendedor_Nombre,Vendedor_Estatus,Vendedor_Seguidores,Vendedor_Productos,Vendedor_Ventas,Vendedor_Recomendacion,Vendedor_AniosML,Vendedor_Link,Ubicacion_Tienda,Categoria,Subcategorias,Categorias,Marca,Modelo,Especificaciones,Imagen,Link_Producto,Google_Breakout_Vendedor,DeepExtracted,Synced_At
MLV700423087,Puff Para Personas De Un Metro Setenta Cm De Altura,55,4.9,169,500,0,Sí,INVERSIONESJAYCLACA,MercadoLíder Gold,210,50,1000,100,10,https://www.mercadolibre.com.ve/pagina/inversionesjayclac.a.2013,"Mun. Chacao (sur), Distrito Capital",Hogar y Muebles,"Muebles para el Hogar > Sillas, Sofás y Taburetes > Puffs","Hogar y Muebles > Muebles para el Hogar > Sillas, Sofás y Taburetes > Puffs",Jaycla,Puff pera para personas de 170cm de alto,"Marca: Jaycla | Modelo: Puff pera para personas de 170cm de alto | Diseño de la tela: LONAS Unicolor y estampadas | Altura x Largo x Ancho: 1.21 m x 93 cm x 93 cm | Materiales: Lona y semicuero, Cierre de acero inoxidable Hilo nylon | Forma: Pera | Tipo de puf: Pera, relleno de anime | Es plegable: Sí | Con patas: No | Cantidad de patas: 0 | Peso máximo soportado: 150 kg | Estilo: Moderno",https://http2.mlstatic.com/D_NQ_NP_2X_657530-MLA110050752460_042026-F.webp,https://articulo.mercadolibre.com.ve/MLV-700423087-puff-para-personas-de-un-metro-setenta-cm-de-altura-_JM,https://www.google.com/search?q=%22INVERSIONESJAYCLACA%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:32:54.526Z
MLV751189135,Pisos Vinil Pvc Autoadhesivo Alto Trafico 2.0mm Resistente,15.99,4.8,69,1000,0,Sí,Masshopping,MercadoLíder Platinum,3300,500,100000,99,17,https://www.mercadolibre.com.ve/tienda/masshopping,"Barquisimeto, Lara",Hogar y Muebles,Adornos y Decoración del Hogar > Vinilos Decorativos,Hogar y Muebles > Adornos y Decoración del Hogar > Vinilos Decorativos,TEEKOO,ALTO TRAFICO 2.0MM,"Marca: TEEKOO | Modelo: ALTO TRAFICO 2.0MM | Formato de venta: Unidad | Diseño: Liso | Presentación: Plancha | Superficies recomendadas: Cemento, Cerámica, Granito, Mármol | Ambientes recomendados: Baños, Cocina, Cuarto, Interior, Oficina, Sala | Es apto para pared: Sí | Es apto para auto: No | Es apto para heladera: Sí | Es fluorescente: No | Es 3D: No",https://http2.mlstatic.com/D_NQ_NP_2X_735237-MLV72959060411_112023-F.webp,https://articulo.mercadolibre.com.ve/MLV-751189135-pisos-vinil-pvc-autoadhesivo-alto-trafico-20mm-resistente-_JM,https://www.google.com/search?q=%22Masshopping%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:32:54.956Z
MLV569921275,Perfil Aluminio 3 Metros Para Led Luz Cocina Closet Empotrar,7,4.9,44,500,0,Sí,INNOVALED,MercadoLíder Platinum,5200,500,10000,100,18,https://www.mercadolibre.com.ve/tienda/innovaled,"Barquisimeto, Lara",Hogar y Muebles,Iluminación para el Hogar > Otros,Hogar y Muebles > Iluminación para el Hogar > Otros,Innova Led,PERFIL,Marca: Innova Led | Modelo: PERFIL,https://http2.mlstatic.com/D_NQ_NP_2X_678108-MLV40144023716_122019-F.webp,https://articulo.mercadolibre.com.ve/MLV-569921275-perfil-aluminio-3-metros-para-led-luz-cocina-closet-empotrar-_JM,https://www.google.com/search?q=%22INNOVALED%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:32:56.183Z
MLV790105184,Lampara Aluminio 80w De Socate 110v Antiagua Reikpro X5 Unid Gris Blanco Frío,9.57,4.9,195,500,0,Sí,INVERSIONES UNITECH,MercadoLíder Platinum,3500,1000,10000,99,13,https://www.mercadolibre.com.ve/pagina/americasonido2323,"Guanare, Portuguesa",Hogar y Muebles,Iluminación para el Hogar > Reflectores,Hogar y Muebles > Iluminación para el Hogar > Reflectores,Reik Pro Ligth,ALUMINIO LIGERO,Marca: Reik Pro Ligth | Modelo: ALUMINIO LIGERO | Potencia: 80 W | Voltaje: 120V | Color de la carcasa: Gris | Color de la luz: Blanco frío | Tipo de lámpara: LED | Con sensor de movimiento: No | Es inalámbrico: No,https://http2.mlstatic.com/D_NQ_NP_2X_697447-MLV88286856128_072025-F.webp,https://articulo.mercadolibre.com.ve/MLV-790105184-lampara-aluminio-80w-de-socate-110v-antiagua-reikpro-x5-unid-gris-blanco-frio-_JM,https://www.google.com/search?q=%22INVERSIONES%20UNITECH%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:32:56.628Z
MLV756483818,Silla Plástica (clásica) Con Brazos A1,11.49,4.8,49,1000,0,Sí,corpdondomingo,MercadoLíder Platinum,200,5,1000,98,18,https://www.mercadolibre.com.ve/pagina/corp_don_domingo,"Barquisimeto, Lara",Hogar y Muebles,"Muebles para el Hogar > Sillas, Sofás y Taburetes > Sillas de Comedor","Hogar y Muebles > Muebles para el Hogar > Sillas, Sofás y Taburetes > Sillas de Comedor",A1,Silla (Clásica) Con Brazos,"Fabricante: Polímeros De Venezuela | Marca: A1 | Modelo: Silla (Clásica) Con Brazos | Cantidad de sillas por set: 1 | Materiales de la estructura: Plástica | Material de las patas: Plastico | Firmeza: Extra firme | Ancho del asiento: 42 cm | Profundidad del asiento: 41 cm | Con asiento acolchado: No | Es plegable: No | Es apilable: Sí | Es tapizada: No | Es silla mecedora: No | Es silla para exterior: Sí | Altura de la silla: 88,9 cm | Peso: 2,4 kg | Requiere ensamblado: No | Incluye manual de ensamblado: No | Requiere ensamblado: No | Es apilable: Sí | Ancho del asiento: 42 cm | Es plegable: No | Altura de la silla: 88.9 cm | Profundidad del asiento: 41 cm",https://http2.mlstatic.com/D_NQ_NP_2X_816104-MLV87066871508_072025-F.webp,https://articulo.mercadolibre.com.ve/MLV-756483818-silla-plastica-clasica-con-brazos-a1-_JM,https://www.google.com/search?q=%22corpdondomingo%22%20Venezuela%20Barquisimeto%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:32:57.072Z
MLV580882804,Cinta Tira Luz Luces Led Cob Lineal Cinco Metros 12voltios,9.8,5,68,500,0,Sí,INNOVALED,MercadoLíder Platinum,5200,500,10000,100,18,https://www.mercadolibre.com.ve/tienda/innovaled,"Barquisimeto, Lara",Hogar y Muebles,Iluminación para el Hogar > Cintas LED,Hogar y Muebles > Iluminación para el Hogar > Cintas LED,LedOn,Cob,Marca: LedOn | Modelo: Cob | Tipo de LED: 3825 | Voltaje: 12V | Voltaje de funcionamiento: 12V | Grado de protección: IP54 | Largo: 5 m | Cantidad de LEDs por metro: 120 | Incluye fuente de alimentación: No | Incluye controlador de color: No | Con Wi-Fi: No,https://http2.mlstatic.com/D_NQ_NP_2X_755520-MLV51179091323_082022-F.webp,https://articulo.mercadolibre.com.ve/MLV-580882804-cinta-tira-luz-luces-led-cob-lineal-cinco-metros-12voltios-_JM,https://www.google.com/search?q=%22INNOVALED%22%20Venezuela%20Barquisimeto%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:32:57.501Z
MLV709114674,Timbre Inalambrico Con Diferente Tonalidades Alcance 200 Mts,13.99,4.8,289,500,0,Sí,77 Innovación,MercadoLíder Platinum,10100,100,100000,98,14,https://www.mercadolibre.com.ve/tienda/77-innovacion,"Mun. Sucre (norte), Distrito Capital",Hogar y Muebles,Seguridad para el Hogar > Timbres,Hogar y Muebles > Seguridad para el Hogar > Timbres,After Market,After Market,Marca: After Market | Modelo: After Market | Voltaje: 120V | Cantidad de melodías: 60 | Distancia de cobertura: 200 m | Es inalámbrico: Sí | Es a prueba de agua: No | Incluye pila del transmisor: No | Incluye pilas del receptor: No,https://http2.mlstatic.com/D_NQ_NP_2X_789930-MLV70867534677_082023-F.webp,https://articulo.mercadolibre.com.ve/MLV-709114674-timbre-inalambrico-con-diferente-tonalidades-alcance-200-mts-_JM,https://www.google.com/search?q=%2277%20Innovaci%C3%B3n%22%20Venezuela%20Mun.%20Sucre%20(norte)%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:32:57.918Z
MLV847935818,Lampara Panel Led Superficial 36w Borde Infinito Redonda 65k Blanco,9.04,4.9,102,500,0,Sí,TITANIUM LED,MercadoLíder Platinum,240,25,1000,99,21,https://www.mercadolibre.com.ve/pagina/titaniumled,"Mun. Sucre (este), Distrito Capital",Hogar y Muebles,Iluminación para el Hogar > Lámparas > Lámparas de Techo,Hogar y Muebles > Iluminación para el Hogar > Lámparas > Lámparas de Techo,Genérica,Borde Infinito,Marca: Genérica | Modelo: Borde Infinito | Voltaje: 85/265V | Color de la estructura: Blanco | Color de la luz: Blanco frío | Temperatura de color: 6.500 K | Tipo de alimentación: Corriente eléctrica | Formato de la lámpara: Plafón | Es inalámbrico: No | Voltaje de la batería: 85 - 265V | Formato de venta: Unidad | Potencia: 36 W | Lugares de montaje: Techo | Materiales: plástico metal | Tipos de fuentes de luz: LED | Incluye focos: No,https://http2.mlstatic.com/D_NQ_NP_2X_643831-MLV84940596764_052025-F.webp,https://articulo.mercadolibre.com.ve/MLV-847935818-lampara-panel-led-superficial-36w-borde-infinito-redonda-65k-blanco-_JM,https://www.google.com/search?q=%22TITANIUM%20LED%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:32:58.389Z
MLV766666323,Corredera Telescópica 50cm Con Freno Plateado,9.95,4.9,55,500,0,Sí,JMREFRIGERACION,MercadoLíder Gold,90,100,1000,99,4,https://www.mercadolibre.com.ve/pagina/jmrefrigeracion,"Mun. Sucre (este), Distrito Capital",Hogar y Muebles,Muebles para el Hogar > Accesorios y Repuestos > Rieles,Hogar y Muebles > Muebles para el Hogar > Accesorios y Repuestos > Rieles,Genérica,50 CM CON FRENOS,Marca: Genérica | Modelo: 50 CM CON FRENOS | Color: Plateado | Acabado: Metalizado,https://http2.mlstatic.com/D_NQ_NP_2X_635838-MLV79691471907_102024-F.webp,https://articulo.mercadolibre.com.ve/MLV-766666323-corredera-telescopica-50cm-con-freno-plateado-_JM,https://www.google.com/search?q=%22JMREFRIGERACION%22%20Venezuela%20Mun.%20Sucre%20(este)%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:32:58.833Z
MLV706985067,Control Remoto Original Nova1 Para Portones Eléctricos,9.25,4.8,11,1000,0,Sí,PROINTE CA,MercadoLíder Platinum,1000,100,10000,100,9,https://www.mercadolibre.com.ve/pagina/prointe,"Santiago Mariño, Aragua",Hogar y Muebles,Seguridad para el Hogar > Automatización para Portones > Controles Remotos para Portón,Hogar y Muebles > Seguridad para el Hogar > Automatización para Portones > Controles Remotos para Portón,Centurion,NOVA 1,Marca: Centurion | Modelo: NOVA 1 | Alcance máximo: 100 m | Frecuencia: 433.92Mhz | Cantidad de botones del control: 1 | Incluye pilas: Sí | Tipo de pilas: 23A,https://http2.mlstatic.com/D_NQ_NP_2X_873944-MLV83994700413_042025-F.webp,https://articulo.mercadolibre.com.ve/MLV-706985067-control-remoto-original-nova1-para-portones-electricos-_JM,https://www.google.com/search?q=%22PROINTE%20CA%22%20Venezuela%20Santiago%20Mari%C3%B1o%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:32:59.253Z
MLV706835009,"Purge Insecticida Natural, Mata Mosca Y Zancudos.",22,4.9,50,500,0,Sí,PABLO RODRIGUEZ2005,MercadoLíder,8,5,100,98,21,https://www.mercadolibre.com.ve/pagina/pablorodriguez2005,"Santiago Mariño, Aragua",Hogar y Muebles,Jardín y Aire Libre > Control de Plagas > Insecticidas,Hogar y Muebles > Jardín y Aire Libre > Control de Plagas > Insecticidas,Insect Control,N/A,Marca: Insect Control | Línea: Insecticida | Formato del insecticida: Aerosol | Tipos de insecto: Voladores ( moscas y zancudos ) | Volumen de la unidad: 350 mL | Volumen neto: 350 mL | Tipo de envase: Aerosol | Peso de la unidad: 265 g | Peso neto: 198 g | Formato de venta: Unidad,https://http2.mlstatic.com/D_NQ_NP_2X_909046-MLV105255797111_012026-F.webp,https://articulo.mercadolibre.com.ve/MLV-706835009-purge-insecticida-natural-mata-mosca-y-zancudos-_JM,https://www.google.com/search?q=%22PABLO%20RODRIGUEZ2005%22%20Venezuela%20Santiago%20Mari%C3%B1o%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:33:00.388Z
MLV831064256,Corredera Telescopica Sin Freno 45cm El Par Nova Herrajes Plateado,4.9,5,18,500,0,Sí,INNOVALED,MercadoLíder Platinum,5200,500,10000,100,18,https://www.mercadolibre.com.ve/tienda/innovaled,"Barquisimeto, Lara",Hogar y Muebles,Muebles para el Hogar > Accesorios y Repuestos > Rieles,Hogar y Muebles > Muebles para el Hogar > Accesorios y Repuestos > Rieles,NOVA HERRAJES,TELESCOPICA,Marca: NOVA HERRAJES | Modelo: TELESCOPICA | Color: Plateado | Acabado: Metalizado,https://http2.mlstatic.com/D_NQ_NP_2X_697095-MLV82742857528_032025-F.webp,https://articulo.mercadolibre.com.ve/MLV-831064256-corredera-telescopica-sin-freno-45cm-el-par-nova-herrajes-plateado-_JM,https://www.google.com/search?q=%22INNOVALED%22%20Venezuela%20Barquisimeto%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:33:00.830Z
MLV776755590,Lampara Reflector 50w 12v Aluminio Con Pinzas Caiman Azul Blanco Frío,3.77,0,0,500,0,Sí,INVERSIONES UNITECH,MercadoLíder Platinum,3500,1000,10000,99,13,https://www.mercadolibre.com.ve/pagina/americasonido2323,"Guanare, Portuguesa",Hogar y Muebles,Iluminación para el Hogar > Reflectores,Hogar y Muebles > Iluminación para el Hogar > Reflectores,NOVAPRO,Aluminio,Marca: NOVAPRO | Modelo: Aluminio | Potencia: 50 W | Voltaje: 12V | Color de la carcasa: Azul | Color de la luz: Blanco frío | Tipo de lámpara: LED | Tipo de instalación: Con pinzas | Con sensor de movimiento: No | Es inalámbrico: No,https://http2.mlstatic.com/D_NQ_NP_2X_940544-MLV72696541558_112023-F.webp,https://articulo.mercadolibre.com.ve/MLV-776755590-lampara-reflector-50w-12v-aluminio-con-pinzas-caiman-azul-blanco-frio-_JM,https://www.google.com/search?q=%22INVERSIONES%20UNITECH%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:33:01.264Z
MLV562950981,4 Patas Cromadas Para Muebles 10 Cm,8,5,2,500,0,Sí,SPAZIOSCA,MercadoLíder Platinum,530,100,5000,100,14,https://www.mercadolibre.com.ve/pagina/spaziosca,"San Cristóbal,",Hogar y Muebles,Muebles para el Hogar > Accesorios y Repuestos > Patas para Muebles,Hogar y Muebles > Muebles para el Hogar > Accesorios y Repuestos > Patas para Muebles,Mobile,Cilíndrica cromada,"Marca: Mobile | Modelo: Cilíndrica cromada | Material: Acero | Usos recomendados: Camas, Muebles, etc | Unidades por envase: 4 | Altura x Largo x Ancho: 10 cm x 25.4 cm x 12.7 cm | Diámetro: 12,7 cm",https://http2.mlstatic.com/D_NQ_NP_2X_687406-MLV112935639669_062026-F.webp,https://articulo.mercadolibre.com.ve/MLV-562950981-4-patas-cromadas-para-muebles-10-cm-_JM,https://www.google.com/search?q=%22SPAZIOSCA%22%20Venezuela%20San%20Crist%C3%B3bal%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:33:01.746Z
MLV777599490,Estación Cebadera Para Roedores,7,4.9,54,500,0,Sí,Vendido por INVERSIONES_DMKE2025,MercadoLíder Gold,N/A,5,1000,99,9,https://listado.mercadolibre.com.ve/_CustId_255258083,"Mun. Libertador (Sur), Distrito Capital",Hogar y Muebles,Jardín y Aire Libre > Control de Plagas > Trampas > Trampas para Ratas,Hogar y Muebles > Jardín y Aire Libre > Control de Plagas > Trampas > Trampas para Ratas,Genérica,CB CERO UNO,Marca: Genérica | Modelo: CB CERO UNO | Tipo de trampa: ESTACION CEBADERA | Largo x Ancho x Profundidad: 23 cm x 13 cm x 7 cm | Altura: 7 cm | Es multicaptura: No | Es reutilizable: Sí | Es trampa de captura y liberación: No,https://http2.mlstatic.com/D_NQ_NP_2X_777151-MLV73064381497_112023-F.webp,https://articulo.mercadolibre.com.ve/MLV-777599490-estacion-cebadera-para-roedores-_JM,https://www.google.com/search?q=%22Vendido%20por%20INVERSIONES_DMKE2025%22%20Venezuela%20Mun.%20Libertador%20(Sur)%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:33:02.510Z
MLV788673148,Organizador Soporte De Limpieza Escobas Coletos Araganes,11.99,4.3,9,500,0,Sí,Masshopping,MercadoLíder Platinum,3300,500,100000,99,17,https://www.mercadolibre.com.ve/tienda/masshopping,"Barquisimeto, Lara",Hogar y Muebles,Cuidado del Hogar y Lavandería > Accesorios de Limpieza > Escobas,Hogar y Muebles > Cuidado del Hogar y Lavandería > Accesorios de Limpieza > Escobas,Genérica,N/A,Marca: Genérica | Color: Negro | Formato de venta: Unidad,https://http2.mlstatic.com/D_NQ_NP_2X_645505-MLV80655424394_112024-F.webp,https://articulo.mercadolibre.com.ve/MLV-788673148-organizador-soporte-de-limpieza-escobas-coletos-araganes-_JM,https://www.google.com/search?q=%22Masshopping%22%20Venezuela%20Barquisimeto%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:33:03.293Z
MLV715094659,Base Para Tubo Led T8 Tubo Doble 120cm Blanco,3.35,4.8,40,500,0,Sí,Sempiled,MercadoLíder Platinum,390,50,5000,100,6,https://www.mercadolibre.com.ve/tienda/sempiled,"Mun. Libertador (Noreste), Distrito Capital",Hogar y Muebles,Iluminación para el Hogar > Lámparas > Lámparas de Techo,Hogar y Muebles > Iluminación para el Hogar > Lámparas > Lámparas de Techo,Sempiled,Base Para Tubo Led T8 Tubo Doble 120cm,Marca: Sempiled | Modelo: Base Para Tubo Led T8 Tubo Doble 120cm | Voltaje: 120/220V | Color de la estructura: Blanco | Color de la luz: NA | Formato de venta: Unidad | Lugares de montaje: Techo | Materiales: Metal | Capacidad de focos: 2 | Tipo de alimentación: Corriente eléctrica | Formato de la lámpara: TUBULAR | Aplicaciones inteligentes compatibles: N | Es inalámbrico: No,https://http2.mlstatic.com/D_NQ_NP_2X_858962-MLV49804766601_042022-F.webp,https://articulo.mercadolibre.com.ve/MLV-715094659-base-para-tubo-led-t8-tubo-doble-120cm-blanco-_JM,https://www.google.com/search?q=%22Sempiled%22%20Venezuela%20Mun.%20Libertador%20(Noreste)%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:33:03.734Z
MLV574249731,Panel Led 3w Spot Ojo De Buey Luz Blanca Redondo Techo Ledon,2.52,5,2,500,0,Sí,INNOVALED,MercadoLíder Platinum,5200,500,10000,100,18,https://www.mercadolibre.com.ve/tienda/innovaled,"Barquisimeto, Lara",Hogar y Muebles,Iluminación para el Hogar > Lámparas > Lámparas de Techo,Hogar y Muebles > Iluminación para el Hogar > Lámparas > Lámparas de Techo,Innova Led,multivoltaje,Marca: Innova Led | Modelo: multivoltaje,https://http2.mlstatic.com/D_NQ_NP_2X_867513-MLV31872098267_082019-F.webp,https://articulo.mercadolibre.com.ve/MLV-574249731-panel-led-3w-spot-ojo-de-buey-luz-blanca-redondo-techo-ledon-_JM,https://www.google.com/search?q=%22INNOVALED%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:33:04.201Z
MLV850121380,Lampara Panel Led Superficial 24w Borde Infinito Redonda 65k Blanco,7.68,4.9,77,500,0,Sí,TITANIUM LED,MercadoLíder Platinum,240,25,1000,99,21,https://www.mercadolibre.com.ve/pagina/titaniumled,"Mun. Sucre (este), Distrito Capital",Hogar y Muebles,Iluminación para el Hogar > Lámparas > Lámparas de Techo,Hogar y Muebles > Iluminación para el Hogar > Lámparas > Lámparas de Techo,Genérica,Borde Infinito,Marca: Genérica | Modelo: Borde Infinito | Voltaje: 85/265V | Color de la estructura: Blanco | Color de la luz: Blanco frío | Temperatura de color: 6.500 K | Tipo de alimentación: Corriente eléctrica | Formato de la lámpara: Plafón | Es inalámbrico: No | Voltaje de la batería: 85 - 265V | Formato de venta: Unidad | Potencia: 24 W | Lugares de montaje: Techo | Materiales: plástico metal | Tipos de fuentes de luz: LED | Incluye focos: No,https://http2.mlstatic.com/D_NQ_NP_2X_983948-MLV84946848530_052025-F.webp,https://articulo.mercadolibre.com.ve/MLV-850121380-lampara-panel-led-superficial-24w-borde-infinito-redonda-65k-blanco-_JM,https://www.google.com/search?q=%22TITANIUM%20LED%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:33:05.392Z
MLV757521240,Lámpara Led Panel Redondo Superficial 18w 6500k Blanco,6.7,4.8,122,1000,0,Sí,Sempiled,MercadoLíder Platinum,390,50,5000,100,6,https://www.mercadolibre.com.ve/tienda/sempiled,"Mun. Libertador (Noreste), Distrito Capital",Hogar y Muebles,Iluminación para el Hogar > Lámparas > Lámparas de Techo,Hogar y Muebles > Iluminación para el Hogar > Lámparas > Lámparas de Techo,Sempiled,Superficial 18W,"Marca: Sempiled | Modelo: Superficial 18W | Voltaje: AC85-265V | Color de la estructura: Blanco | Color de la luz: Blanco frío | Temperatura de color: 6.500 K | Tipo de alimentación: Corriente eléctrica | Formato de la lámpara: Superficial | Aplicaciones inteligentes compatibles: No aplica | Es inalámbrico: No | Voltaje de la batería: No usa Bateria | Formato de venta: Unidad | Potencia: 18 W | Lugares de montaje: Techo | Materiales: Hierro, PVC | Tipos de fuentes de luz: LED | Capacidad de focos: 1",https://http2.mlstatic.com/D_NQ_NP_2X_850489-MLV102928166234_012026-F.webp,https://articulo.mercadolibre.com.ve/MLV-757521240-lampara-led-panel-redondo-superficial-18w-6500k-blanco-_JM,https://www.google.com/search?q=%22Sempiled%22%20Venezuela%20Mun.%20Libertador%20(Noreste)%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:33:05.811Z
